title,content,description,language,source,published_at,USD_TRY_impact,GAU_TRY_impact,BIST100_impact,BTC_TRY_impact
Turkish exports reach all-time high in quarterly results,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,tr,CNN,2025-05-30 14:21:36.833391,-1.319580385920509,0.284977105518285,1.3525436691517907,0.9107569357037943
Turkish tourism industry bounces back strongly,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,tr,Anadolu Agency,2025-06-08 07:34:36.833391,-0.6445171732941299,0.29182667139131263,0.8451185265526596,0.45308039375454534
Istanbul stock exchange hits new record high,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,BBC,2025-06-13 14:03:36.833391,-1.6505286252767915,0.9792446216309758,3.1153443056137466,1.4700299894370576
Inflation concerns grow as food prices surge in Turkey,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,en,Anadolu Agency,2025-05-28 06:22:36.833391,1.7216829775302371,1.890732096772405,-2.2060999498261555,0.19222583018841055
Turkish economy shows signs of recovery in latest GDP data,Economic indicators show mixed signals for Turkish market outlook...,The government's new economic strategy aims to boost growth and stability......,tr,CNN,2025-05-30 14:37:36.833391,-1.357809328999616,0.9098109774412376,3.5272077145876835,1.411801962852679
Inflation concerns grow as food prices surge in Turkey,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,en,BBC,2025-06-23 23:56:36.833391,2.0845949916228106,0.7309425192904373,-2.858834156846386,-0.22973847324850805
Erdogan announces new economic reform package,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,en,Haberturk,2025-06-14 02:34:36.833391,-0.13905725029879273,-0.6701757897506146,-0.16072549685684884,-0.3626733857294896
Government announces infrastructure investment program,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,en,BBC,2025-06-19 04:14:36.833391,-2.5295694266256126,0.91502464944345,1.5028338308323883,1.1208610023766747
Erdogan announces new economic reform package,Policy makers are considering various options to stabilize the economy...,Market analysts predict continued volatility in the coming weeks......,en,BBC,2025-06-26 17:04:36.833391,-0.0468192376958428,-0.05007108427962861,0.04661187899346328,0.003865529933361153
Turkish lira strengthens against dollar after policy announcement,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,tr,BBC,2025-06-19 19:15:36.833391,-1.6100795711738882,0.950316820920823,3.879574517370076,1.6303394131202864
Turkish economy shows signs of recovery in latest GDP data,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,tr,CNN,2025-06-20 11:56:36.833391,-2.27990779424944,0.7812075721325864,3.968053948335368,2.3081289854688563
Erdogan announces new economic reform package,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,en,Haberturk,2025-06-17 01:23:36.833391,-0.8033945103969253,0.3769661106212693,0.23972395628195908,0.9370679276142222
Turkish economy shows signs of recovery in latest GDP data,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,tr,BBC,2025-06-22 21:58:36.833391,-1.944528777069581,0.6327750102483338,3.768264918952285,0.5260687076164378
Turkish Central Bank raises interest rates to combat inflation,Economic indicators show mixed signals for Turkish market outlook...,Market analysts predict continued volatility in the coming weeks......,tr,Reuters,2025-06-22 06:48:36.833391,0.5094696445108455,0.3832865463275608,-1.2329646715274394,-0.944885387067192
Turkish manufacturing sector expands for third consecutive month,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,en,BBC,2025-06-17 05:27:36.833391,-2.037580929928886,1.1620766467696015,2.470316464443607,1.909049147777791
Geopolitical tensions affect Turkish financial markets,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,en,Hurriyet,2025-06-09 22:52:36.833391,0.776366402757428,0.8954801748755108,-2.0297629396562176,-0.28791165104409344
Turkish manufacturing sector expands for third consecutive month,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,tr,CNN,2025-06-13 10:08:36.833391,-0.8877467880605432,-0.051574745787245746,1.8882836542368115,0.7858206100381642
Turkish manufacturing sector expands for third consecutive month,The government's new economic strategy aims to boost growth and stability...,Economic indicators show mixed signals for Turkish market outlook......,en,Hurriyet,2025-06-10 18:49:36.833391,-2.4699247723488877,1.3492990441201305,2.8224653850337655,1.4980595999085458
Turkish economy shows signs of recovery in latest GDP data,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,tr,CNN,2025-06-16 21:35:36.833391,-2.6811915411884377,0.37093337499778434,2.602149349579043,1.7808028937638514
Turkish manufacturing sector expands for third consecutive month,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,en,Hurriyet,2025-06-08 04:49:36.833391,-1.281535692045702,0.7362363082620998,2.113192164492248,1.574568132065762
Turkish banks report strong quarterly earnings,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,en,CNN,2025-06-20 08:51:36.833391,-1.27042856816652,1.434426076048034,2.373559326551124,1.5783892465099474
Turkish lira strengthens against dollar after policy announcement,Policy makers are considering various options to stabilize the economy...,Market analysts predict continued volatility in the coming weeks......,en,Anadolu Agency,2025-05-31 23:44:36.833391,-0.13150339947647433,-0.29359434879894686,0.752425354746343,0.17174240125240386
Currency volatility increases amid political uncertainty,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,tr,Hurriyet,2025-06-01 14:32:36.833391,0.07971058859282093,0.2070890663491879,-0.34468290791608996,0.43622787604759494
Government announces infrastructure investment program,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,tr,Haberturk,2025-05-28 23:22:36.833391,-0.981014021009418,1.0037574126943067,1.8174094863102992,2.057166933669947
Currency volatility increases amid political uncertainty,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-06-04 05:52:36.833391,0.2887572625040019,0.5023923402327963,-0.7161698758047688,0.38276329310434276
Turkish exports reach all-time high in quarterly results,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,en,BBC,2025-06-23 23:05:36.833391,-0.2630675935118813,0.8322867578335775,1.2053985243070964,0.4918094248762933
Government announces infrastructure investment program,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,Bloomberg,2025-06-24 07:50:36.833391,-2.4189616749962166,0.6057806320779153,3.1536734577196515,1.7455416467788516
New trade agreement signed between Turkey and EU,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,en,BBC,2025-06-25 06:01:36.833391,-1.401437252179789,0.04960830503177316,1.5241761539998318,0.8470771526082116
Turkish exports reach all-time high in quarterly results,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,tr,Bloomberg,2025-06-02 15:54:36.833391,-0.9959931420577952,0.11534930183948808,0.26518892919371884,-0.3899795375409285
Turkish banks report strong quarterly earnings,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,tr,BBC,2025-06-09 19:49:36.833391,-2.207076451196235,0.9715182445982617,4.141539724084364,1.1272399789972534
Turkish Central Bank raises interest rates to combat inflation,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,tr,Bloomberg,2025-06-14 00:27:36.833391,2.0301806863014944,0.0764904451494397,-1.4821342419780201,-1.2668141941697506
Geopolitical tensions affect Turkish financial markets,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,en,BBC,2025-06-23 16:07:36.833391,-0.615894904799364,0.051530883464740995,-0.6524522768472611,-0.656479248073333
Turkish banks report strong quarterly earnings,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,en,Hurriyet,2025-06-09 13:47:36.833391,0.0958153508209446,0.028677154462197568,0.31272490463612057,-0.31099428689900116
Turkish lira strengthens against dollar after policy announcement,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,BBC,2025-06-24 18:37:36.833391,-1.567596813599977,0.9828755593030557,3.3884579503600083,1.6088447429546262
Turkish economy shows signs of recovery in latest GDP data,International investors are closely watching Turkish economic developments...,International investors are closely watching Turkish economic developments......,en,CNN,2025-06-06 15:09:36.833391,-1.4729988370187608,0.6587391541904245,3.008426056010716,1.761317614096987
Turkish Central Bank raises interest rates to combat inflation,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,Anadolu Agency,2025-06-24 10:52:36.833391,0.5992882054237947,0.4686278933835083,-0.6788515199255423,0.22760717316278134
New trade agreement signed between Turkey and EU,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,tr,Anadolu Agency,2025-06-07 04:39:36.833391,-1.9848333872727588,0.25036886708804373,1.7265491287542571,1.277656004228397
Central bank governor signals potential rate cuts ahead,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Haberturk,2025-06-16 04:05:36.833391,-2.4225293784067117,1.203860442609333,2.8051097727895975,1.5579541249337008
Government announces infrastructure investment program,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,tr,BBC,2025-06-10 12:38:36.833391,-2.2707231311056377,0.9286394509186803,3.095534236367963,3.4639790440651996
Turkish tourism industry bounces back strongly,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,en,BBC,2025-05-30 01:04:36.833391,-0.9806740760334709,0.7071697928836209,1.5038132310003287,1.311690675167088
Inflation concerns grow as food prices surge in Turkey,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,en,Haberturk,2025-06-23 03:56:36.833391,0.8944951830538747,2.2577695659180153,0.8756287918984621,0.412093223363034
Istanbul stock exchange hits new record high,Economic indicators show mixed signals for Turkish market outlook...,Market analysts predict continued volatility in the coming weeks......,tr,Reuters,2025-05-30 05:39:36.833391,-0.4577445527500943,0.42308073811800484,1.6541003784564163,0.6325508409691608
Turkish exports reach all-time high in quarterly results,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,en,Reuters,2025-06-22 23:10:36.833391,-1.0187517073314394,0.51722672547493,2.9122430315455223,0.998661867166387
Inflation concerns grow as food prices surge in Turkey,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-06-24 14:00:36.833391,3.194810833374471,1.9469624673260744,-2.2464892095551425,-1.3473488981244592
Geopolitical tensions affect Turkish financial markets,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,BBC,2025-06-08 00:10:36.833391,-1.0344585685825118,1.112990025101992,1.8391859592143798,1.8258207357098353
Turkish manufacturing sector expands for third consecutive month,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,tr,Bloomberg,2025-06-08 01:52:36.833391,-1.979797824180732,1.3979654723767314,2.533590271182525,2.797957270641856
Turkish economy shows signs of recovery in latest GDP data,Economic indicators show mixed signals for Turkish market outlook...,International investors are closely watching Turkish economic developments......,tr,BBC,2025-06-18 04:09:36.833391,-1.4099710776704355,0.37097669366474406,2.802452143459126,0.8144172736148317
Turkish Central Bank raises interest rates to combat inflation,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,en,BBC,2025-06-12 01:55:36.833391,0.6913151247033025,1.6716140338562653,-1.5831195455423466,-0.15205799236912007
Turkish manufacturing sector expands for third consecutive month,Policy makers are considering various options to stabilize the economy...,Market analysts predict continued volatility in the coming weeks......,tr,Hurriyet,2025-06-22 21:01:36.833391,-0.778513494194516,1.3261627234987263,0.2577486679214252,-0.4699720320807792
Central bank governor signals potential rate cuts ahead,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,en,BBC,2025-06-06 15:59:36.833391,0.7751483346871384,0.8608404450503339,0.0718943199115648,-1.169818966961415
Turkish Central Bank raises interest rates to combat inflation,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,tr,Haberturk,2025-06-17 19:04:36.833391,-1.9901696294511573,2.2141525835846307,1.5217863463032266,1.0235367485173552
Erdogan announces new economic reform package,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,en,Bloomberg,2025-05-28 16:51:36.833391,-0.7436631243771521,0.1714988900476198,1.6699247723786201,0.7239353184489392
New trade agreement signed between Turkey and EU,The government's new economic strategy aims to boost growth and stability...,Economic indicators show mixed signals for Turkish market outlook......,tr,Bloomberg,2025-05-28 00:48:36.833391,-2.380752087656749,1.0711365267422235,2.9431444041107997,1.6647293092064657
Government announces infrastructure investment program,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,en,Anadolu Agency,2025-05-30 14:03:36.833391,-1.7944967741294389,0.48738805855787426,3.0267824007235307,-0.02226723569582978
Inflation concerns grow as food prices surge in Turkey,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,en,CNN,2025-06-21 11:28:36.833391,1.1607428751269429,1.7329580411220555,-3.354481403145746,-0.6422147039945749
Turkish manufacturing sector expands for third consecutive month,International investors are closely watching Turkish economic developments...,International investors are closely watching Turkish economic developments......,tr,Anadolu Agency,2025-06-25 13:20:36.833391,-0.8579946783696397,0.47624182543271865,-0.017444937209137867,0.7102710532577189
Turkish lira strengthens against dollar after policy announcement,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,tr,Haberturk,2025-06-12 14:34:36.833391,0.6292294551394912,-0.43045164014187726,-0.3674669161583807,0.7314190434533181
Erdogan announces new economic reform package,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,tr,Anadolu Agency,2025-06-16 23:36:36.833391,0.4721986410135616,0.33432395622254135,-0.6550090583186275,0.5862214208734833
Turkish tourism industry bounces back strongly,The government's new economic strategy aims to boost growth and stability...,Economic indicators show mixed signals for Turkish market outlook......,tr,Reuters,2025-06-24 21:16:36.833391,-2.211370498019816,0.44986033114554047,2.9384761222169797,2.6529683550612604
Turkish lira strengthens against dollar after policy announcement,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,tr,CNN,2025-06-16 05:28:36.833391,-2.0578786109209384,1.107541830219868,3.6416564328154246,1.3796036672957839
Turkish exports reach all-time high in quarterly results,Policy makers are considering various options to stabilize the economy...,Market analysts predict continued volatility in the coming weeks......,tr,BBC,2025-06-08 11:25:36.833391,-0.4010989872056314,0.44878378322545137,1.0932682533654408,0.2971152740180973
Central bank governor signals potential rate cuts ahead,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,tr,Hurriyet,2025-05-31 09:17:36.833391,-2.0717762712520815,0.6367484231045181,2.8362763094804535,1.2059219987417793
Central bank governor signals potential rate cuts ahead,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,Anadolu Agency,2025-06-17 21:11:36.833391,-0.6189168946227098,0.8539584917440077,0.9875192895110582,-0.6039631995212076
Turkish banks report strong quarterly earnings,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,en,Bloomberg,2025-06-22 21:14:36.833391,-0.25781188946902184,0.7301771802675119,0.1844192640825801,0.2934509058266228
Inflation concerns grow as food prices surge in Turkey,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,en,CNN,2025-06-22 01:50:36.833391,1.2953347152655765,1.9919252594888044,-3.0196243227421773,0.11520062032388756
Currency volatility increases amid political uncertainty,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,tr,Reuters,2025-06-08 16:46:36.833391,0.07546388893928702,1.3610578627682508,1.446372622386591,-0.21917569886018806
Erdogan announces new economic reform package,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,en,Anadolu Agency,2025-05-29 06:27:36.833391,-0.16504873601880068,-1.2411059830791729,-0.18826528188144387,0.16196840837531007
Turkish banks report strong quarterly earnings,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,tr,Haberturk,2025-06-18 12:00:36.833391,-0.32646979692108435,-0.32250858757553424,0.03880088940722708,-1.0068576217299967
Turkish manufacturing sector expands for third consecutive month,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,tr,Anadolu Agency,2025-06-14 14:13:36.833391,-2.1191775452322807,0.891686517650699,2.8401137719923972,1.6792809498047858
Turkish exports reach all-time high in quarterly results,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,Bloomberg,2025-06-09 05:40:36.833391,-2.6185166942305114,0.541848701206179,3.3486408552166615,1.8814643054805602
Turkish Central Bank raises interest rates to combat inflation,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,tr,CNN,2025-06-20 22:15:36.833391,0.8029144534911699,0.9931155928469412,-1.472933040261983,-0.2501789435240972
Geopolitical tensions affect Turkish financial markets,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,Reuters,2025-05-27 17:06:36.833391,1.00064659504271,0.6853832388158783,0.7015107224998616,0.540111452454364
Turkish manufacturing sector expands for third consecutive month,The government's new economic strategy aims to boost growth and stability...,Economic indicators show mixed signals for Turkish market outlook......,en,Bloomberg,2025-06-04 17:54:36.833391,-2.5985787024553155,1.4817266834370169,2.5830530205104503,1.1722609077674135
Central bank governor signals potential rate cuts ahead,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,Bloomberg,2025-06-23 07:45:36.833391,-1.9116175921040535,1.4758936927098472,2.8171102250235363,2.1522203692485506
Turkish banks report strong quarterly earnings,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,tr,Haberturk,2025-06-27 01:56:36.833391,-2.390570790918363,1.0861225030249206,3.3802494888513146,0.7689761343264503
Turkish manufacturing sector expands for third consecutive month,Economic indicators show mixed signals for Turkish market outlook...,Market analysts predict continued volatility in the coming weeks......,en,Anadolu Agency,2025-06-23 13:17:36.833391,-0.1367557977881699,-0.6294469600720899,0.28463726874563544,-0.7158109043200575
Turkish manufacturing sector expands for third consecutive month,Policy makers are considering various options to stabilize the economy...,Market analysts predict continued volatility in the coming weeks......,tr,CNN,2025-06-16 03:20:36.833391,-0.678569482661158,0.8943920685909748,0.3976194499819444,0.6954162774410791
Government announces infrastructure investment program,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,tr,Bloomberg,2025-06-24 11:11:36.833391,-1.5154758395811414,0.972066187792007,2.855662566537241,1.9723771258893068
Turkish exports reach all-time high in quarterly results,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Bloomberg,2025-06-24 08:37:36.833391,-1.648174820943853,0.3076119039919778,3.777749487592918,1.1344137432298538
Turkish Central Bank raises interest rates to combat inflation,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,tr,BBC,2025-06-08 18:54:36.833391,0.30085876891947705,1.3430174402944237,-1.0517909613862093,0.7818590084872665
Inflation concerns grow as food prices surge in Turkey,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,en,CNN,2025-06-18 23:12:36.833391,1.192794114435673,1.7672335661318452,-1.5128541099333948,-0.4032907098120986
Turkish exports reach all-time high in quarterly results,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,tr,CNN,2025-06-20 06:33:36.833391,-2.0884568209702947,0.8219154644018738,1.3800345208133513,0.7030242335720036
New trade agreement signed between Turkey and EU,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,en,Reuters,2025-06-16 21:59:36.833391,-1.6054505274467659,1.279482350950747,2.4307343030828887,1.372203821371865
Currency volatility increases amid political uncertainty,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,Anadolu Agency,2025-05-29 07:53:36.833391,0.20764558993875476,0.8422406844871299,-0.7489456432929071,0.5718854456323101
Central bank governor signals potential rate cuts ahead,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,en,Haberturk,2025-06-07 16:44:36.833391,-2.4349995528439305,1.3722747210080848,3.355830519221811,1.905629346214211
Turkish manufacturing sector expands for third consecutive month,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,tr,BBC,2025-06-01 18:41:36.833391,-0.42307286776991987,-0.7498044816987905,0.2875948861500936,-0.00039818532340090904
Turkish banks report strong quarterly earnings,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,tr,Bloomberg,2025-06-22 13:02:36.833391,-1.489495081373768,0.977120153003558,3.4329996790792525,0.6957360731753389
Turkish economy shows signs of recovery in latest GDP data,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,en,Reuters,2025-06-08 19:22:36.833391,-1.1996366427761342,0.8618666746693084,1.9927710345663203,0.5615007074813168
Currency volatility increases amid political uncertainty,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,tr,Bloomberg,2025-06-22 15:48:36.833391,-0.2077633748805563,2.0673517662402525,0.7709620809556454,0.5794711068976746
Turkish economy shows signs of recovery in latest GDP data,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,tr,Haberturk,2025-06-21 02:08:36.833391,-1.1276319276537463,0.6293730535229655,2.3077384870206643,0.7289938096066546
Geopolitical tensions affect Turkish financial markets,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Anadolu Agency,2025-06-12 03:34:36.833391,-1.3076441162394048,1.9890946824557656,1.6691290666414924,0.9322117625537435
Central bank governor signals potential rate cuts ahead,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,en,Reuters,2025-06-06 15:22:36.833391,-0.805286996762713,-0.43469069964742474,0.8725768331795869,-0.006834558242033828
New trade agreement signed between Turkey and EU,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,tr,Hurriyet,2025-06-03 03:15:36.833391,-1.2333747695292834,-0.3019176210576467,-0.19712932225566004,1.4896905599873838
New trade agreement signed between Turkey and EU,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Reuters,2025-06-17 21:34:36.833391,-2.736066690295991,0.2961662386109407,3.5071080478710854,1.7681520905711532
Turkish Central Bank raises interest rates to combat inflation,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,en,Haberturk,2025-06-05 02:06:36.833391,0.9443543423837473,1.2010182682005022,-0.623125423939896,-0.7560363193466091
Government announces infrastructure investment program,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,tr,Haberturk,2025-06-26 21:03:36.833391,0.5916513162291398,0.6433626149190025,0.7852399793707076,0.5358847021547136
Turkish lira strengthens against dollar after policy announcement,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,Haberturk,2025-05-28 19:48:36.833391,-0.23399980900134743,0.42413491829788397,0.8053496091453272,0.8006389569409302
Turkish tourism industry bounces back strongly,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,en,Bloomberg,2025-06-14 20:22:36.833391,-1.9044630962817077,1.3390824151030831,2.9723107811402016,1.4114457229312103
New trade agreement signed between Turkey and EU,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,tr,CNN,2025-06-03 07:57:36.833391,-2.3146249592309727,0.5746347013929681,2.6647545808459823,1.9954317091306426
Turkish manufacturing sector expands for third consecutive month,Economic indicators show mixed signals for Turkish market outlook...,The government's new economic strategy aims to boost growth and stability......,tr,BBC,2025-06-21 03:57:36.833391,-2.3560581369847116,1.4775212387199428,2.687318057918239,1.5467196989246088
Turkish banks report strong quarterly earnings,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,en,BBC,2025-06-26 03:26:36.833391,-2.0499680885295333,1.0303590545310448,3.100994724593667,1.2448787594475752
Turkish lira strengthens against dollar after policy announcement,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,tr,Reuters,2025-06-17 16:44:36.833391,0.44042124549999906,-1.1530840144367942,0.6409447232497297,0.7992329916175506
Turkish lira strengthens against dollar after policy announcement,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,tr,BBC,2025-06-11 17:17:36.833391,-0.6462486190984934,0.7113108616279373,0.5155175665208592,0.9356832347294254
Inflation concerns grow as food prices surge in Turkey,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,en,Anadolu Agency,2025-06-01 18:10:36.833391,1.7237795406116936,1.4416547016318635,-3.4552633739778416,-1.1577941221514576
Turkish tourism industry bounces back strongly,Economic indicators show mixed signals for Turkish market outlook...,Market analysts predict continued volatility in the coming weeks......,tr,Hurriyet,2025-06-18 22:35:36.833391,-0.6809879056663324,-0.2624040053590208,0.823940739692962,0.09686270172855682
Turkish manufacturing sector expands for third consecutive month,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,en,CNN,2025-06-12 22:15:36.833391,-0.14184027641557984,0.41221033425723996,-0.37929251427665217,0.11022449111378929
Turkish banks report strong quarterly earnings,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,tr,Reuters,2025-06-19 14:27:36.833391,-0.5549388469357146,0.9192135772208936,0.6901045841276208,-0.15514616099141337
New trade agreement signed between Turkey and EU,Economic indicators show mixed signals for Turkish market outlook...,International investors are closely watching Turkish economic developments......,en,Anadolu Agency,2025-06-14 09:24:36.833391,-0.9419286652872685,1.2487969250838002,2.413895776126727,0.17922109544135234
Turkish Central Bank raises interest rates to combat inflation,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,tr,CNN,2025-06-07 09:29:36.833391,-0.7930106728083899,2.6888192350526916,2.3145822517099592,1.4293931915023972
Istanbul stock exchange hits new record high,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,en,Anadolu Agency,2025-06-12 07:50:36.833391,-1.481518070536097,1.210790981404267,2.3503379741522803,0.940438072211826
Turkish tourism industry bounces back strongly,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,tr,Haberturk,2025-06-18 00:27:36.833391,-0.729493579980945,0.7318521709847399,1.1710896793121695,0.44567491632101874
Turkish manufacturing sector expands for third consecutive month,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,tr,Hurriyet,2025-05-30 10:52:36.833391,-0.4280997818613964,-0.29825016827215356,0.39684673281561295,0.5654019625417962
Central bank governor signals potential rate cuts ahead,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,tr,Haberturk,2025-06-24 12:43:36.833391,0.5309098550514122,0.5353302015182184,0.07876859195530038,-0.1277350661712257
Turkish exports reach all-time high in quarterly results,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,tr,BBC,2025-06-04 23:38:36.833391,-1.2108429305378936,0.3801821461733719,3.463085134117037,0.04873817408599157
Central bank governor signals potential rate cuts ahead,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-06-07 07:55:36.833391,-0.5185129695691094,0.34535031405433386,0.8009420311893621,-0.9036539650495459
